text,label
"Miała m ten robot od pazdziernika 2013 do dzis. Po 3 reklamacji dostalam dzis pieniadze. Wszystko ok. No moze glosny przy pracy, ale spoko, da sie zniesc. Za to wszystko oparte na plastikowych czesciach. U mnie siadalo na sokowirowce. Poza tym po co mi sokowirowka, do ktorej trzeba wszyskto obrac i podzielic na czatki okol 1/3, a potem po prostu sie na to leje?",Negative
"Miała m ten robot od pazdziernika 2013 do dzis. Po 3 reklamacji dostalam dzis pieniadze. Wszystko ok. No moze glosny przy pracy, ale spoko, da sie zniesc. Za to wszystko oparte na plastikowych czesciach. U mnie siadalo na sokowirowce. Poza tym po co mi sokowirowka, do ktorej trzeba wszyskto obrac i podzielic na czatki okol maszyny. No i teraz do czego zmierzam. Kupno robota to chyba najlepsze co mozesz zrobic. A to co napisales to tylko taki przyklad. Nie ma w tym nic zlego. Jest duzo zlego w tym, ze to taki robot. To jest taki produkt, ktoremu mozna sie przyjrzec i ocenic. To, ze nie ma nic zlego w tym, ze robot jest tani w produkcji, jest dobre.",Negative
"Podobnie jak większość zawiodła m się na tej kosiarce. Wydawało się, że firmowa kosiarka będzie służyć dłużej... Od samego początku była bardzo delikatna, dobra tylko do drobnej trawki na idealnie równym terenie. Koszenie na lekkich nierównościach zakończyło się powyginanym nożem. Nóż po roku wymieniony na nowy, bo nie dało się go naostrzyć. Długo jednak nim się nie cieszyła m, silnik zaczął dziwnie pracować... aż w końcu przestał. Powiem szczerze, że dużo lepiej sprawowała się moja pierwsza najtańsza kosiarka no name. Z nożem nic się nie działo na górkach i dołkach, silnik nie do zajeżdżenia. Gdyby nie to, że uszkodziły się kółka, to dalej by pracowała. Zawiodła m się na Gardenie.",Negative
"Podobnie jak większość zawiodła m się na tej kosiarce. Wydawało się, że firmowa kosiarka będzie służyć dłużej... Od samego początku była bardzo delikatna, dobra tylko do drobnej trawki na idealnie równym terenie. Koszenie na lekkich nierównościach zakończyło się powyginanym nożem. Nóż po roku wymieniony na nowy, bo nie dało się go naostrzyć. ",Negative
"Podobnie jak większość zawiodła m się na tej kosiarce. Wydawało się, że firmowa kosiarka będzie służyć dłużej... Od samego początku była bardzo delikatna, dobra tylko do drobnej trawki na idealnie równym terenie. Koszenie na lekkich nierównościach zakończyło się powyginanym nożem. Nóż po roku wymieniony na nowy, bo nie dało się go naostrzyć. Kosiarka była dobra tylko do koszenia trawy. Wózek, który na nim jest teraz, jest bardzo wąski, a kosiarka jest naprawdę lekka. Kosiarka była tania, ale kosiarka była bardzo dobra. Nie było w niej nic nadzwyczajnego. Wózek, który teraz posiadam, jest bardzo stabilny i stabilny. Jest cichy, ale jeździ się nim cicho. Kosz na trawę jest mniejszy i mniej poręczny.",Negative
"Mylący tytuł który sugeruje że mamy do czynienia z dziełem Smitha, w rzeczywistości w książce zawarte są tylko fragmenty Bogactwa Narodów oraz Teorii Uczuć Moralnych, które okraszone są niestety bardzo kiepskim komentarzem jak się okazuje AUTORA KSIĄŻKI którym NIE JEST ADAM SMITH ! Autor sprawia wrażenie jakby ktoś kazał mu napisać tą książkę, momentami odczuwa się wręcz jego niechęć do Smitha i dezaprobatę względem jego dzieła. Ogólnie to streszczenie / recenzję - bo nazwanie tego książką było by sporą przesadą, ciężko się czyta. Jedyne co sprawia że ocena wynosi ponad 1 to że pojawiają się dokładne cytaty.",Negative
"Mylący tytuł który sugeruje że mamy do czynienia z dziełem Smitha, w rzeczywistości w książce zawarte są tylko fragmenty Bogactwa Narodów oraz Teorii Uczuć Moralnych, które okraszone są niestety bardzo kiepskim komentarzem jak się okazuje AUTORA KSIĄŻKI którym NIE JEST ADAM SMITH ! (a przynajmniej nie był zanim został opisany w książce).",Negative
"Mylący tytuł który sugeruje że mamy do czynienia z dziełem Smitha, w rzeczywistości w książce zawarte są tylko fragmenty Bogactwa Narodów oraz Teorii Uczuć Moralnych, które okraszone są niestety bardzo kiepskim komentarzem jak się okazuje AUTORA KSIĄŻKI którym NIE JEST ADAM SMITH ! ",Negative
"uważam że pisanie opinii o czymś co jest rewelacyjne nie do końca ma sens, więc chciała by m napisać o wadzie tej zmywarki. Mam BOSCHA po raz pierwszy i przyznam że daleko mu do Whirpoola którego mialam wczesniej. Przede wszystkim brakuje kontrolki że zakończyło się mycie. Jeżeli jestem poza domem i nie usłyszała m końcowego sygnału to nie wiadomo że mycie jest już skończone. Tak samo nie wiadomo jaki jest etap. Czasem zdarza jej się nie wypluć tabletki i garniki są brudne. no i niestety w porównaniu z Whirpoolem przegrywa w kategorii ciasno ułożone garnki whirpool radził sobie świetnie, najwyraźniej miał lepsze ciśnienie wody. U Boscha to mocno kuleje. Chcąc upchać na maxa - muszę domywać ręcznie. Prowadnice na dole nie są precyzyjne wykonane i kosz dolny po całkowitym wysunieciu zawsze spada. To w Whirpoolu nie miało miejsca bo prowadnice miały kontuynuacje na drzwiczkach.",Negative
"uważam że pisanie opinii o czymś co jest rewelacyjne nie do końca ma sens, więc chciała by m napisać o wadzie tej zmywarki. Mam BOSCHA po raz pierwszy i przyznam że daleko mu do Whirpoola którego mialam wczesniej. Przede wszystkim brakuje kontrolki że zakończyło się mycie. Jeżeli jestem poza domem i nie usłyszała m końcowego sygnału to nie wiadomo że mycie jest już skończone. Tak samo nie wiadomo jaki jest etap. Czasem zdarza jej się nie dokończyć mycia i tak w kółko.",Negative
"uważam że pisanie opinii o czymś co jest rewelacyjne nie do końca ma sens, więc chciała by m napisać o wadzie tej zmywarki. Mam BOSCHA po raz pierwszy i przyznam że daleko mu do Whirpoola którego mialam wczesniej. Przede wszystkim brakuje kontrolki że zakończyło się mycie. Jeżeli jestem poza domem i nie usłyszała m końcowego sygnału to nie wiadomo że mycie jest już skończone. Tak samo nie wiadomo jaki jest etap. Czasem zdarza jej się nie skończyć mycia, ale wtedy też ma problem. Nie wyobrażam sobie zmywarki z czujnikiem jonizacji która nie chce się wyłączyć. Myje się ją po prostu w zmywarce (w innych warunkach by nie wytrzymała), a to powoduje że może dojść do uszkodzenia naczynia. W zmywarce trzeba często myć zęby, ponieważ zmywarka nie może zmywać tylko z tego powodu że jest zmywarka. Przyczyn jest wiele, ale ja najbardziej chciałabym żeby zmywarka wiedziała że można myć tylko jej górną cześć. Nie wyobrażam sobie żeby myć np. zlew i nie wiem jak się go myć.",Negative
"Najpierw + dostajemy produkt z najwyższej półki, pięknie zapakowany. Mysz jest wygodna, działa ( jak już działa ) precyzyjnie. To tyle z +... teraz - nigdy więcej sprzętu dla graczy RAZERA. Przereklamowane - to pierwsze to narzuca mi się na myśl. Absurdalna cena jak za taki sprzęt. Gumki pod kciukiem odpadły po trzech miesiącach. Scroll miał problem z działaniem już po miesiącu, sensor również choć korzystam z aluminiowej podkładki. Obydwie części musiałem czyścić. Najgorsze jednak jest oprogramowanie Razer Synapse, które zawiesza się za każdym razem kiedy je otwieramy lub kiedy odłączamy / podłączamy kabel do myszki ( przełączamy się z pracy przewodowej na bezprzewodową i na odwrót ). Oprogramowanie posiada funkcje, które po prostu nie działają jak np. kalibracja powierzchni. Jak włączam funkcje, mysz na profesjonalnej podkładce nie działa, za to na drewnianym blacie już tak - niestety byle jak przerywając na nierównościach. Na szczęście kiedy już wszystko ustawimy - po drodze restartując poprzez alt + ctrl + del program albo i komputer i nie wyciągamy kabla całość działa. W skrócie, kupcie inną tańszą lepszą mysz od konkurencji.",Negative
"Najpierw + dostajemy produkt z najwyższej półki, pięknie zapakowany. Mysz jest wygodna, działa ( jak już działa ) precyzyjnie. To tyle z +... teraz - nigdy więcej sprzętu dla graczy RAZERA. Przereklamowane - to pierwsze to narzuca mi się na myśl. Absurdalna cena jak za taki sprzęt. Gumki pod kciukiem odpadły po trzech miesiącach. Scroll miał problem z działaniem już po miesiącu, sensor również choć korzystam z aluminiowej podkładki. Obydwie części musiałem czyścić. Najgorsze jednak jest oprogramowanie Razer Synapse, które zawiesza się za każdym razem kiedy je uruchomię, nie mogę nawet na chwilę odetchnąć.",Negative
"Najpierw + dostajemy produkt z najwyższej półki, pięknie zapakowany. Mysz jest wygodna, działa ( jak już działa ) precyzyjnie. To tyle z +... teraz - nigdy więcej sprzętu dla graczy RAZERA. Przereklamowane - to pierwsze to narzuca mi się na myśl. Absurdalna cena jak za taki sprzęt. Gumki pod kciukiem odpadły po trzech miesiącach. Scroll miał problem z działaniem już po miesiącu, sensor również choć korzystam z aluminiowej podkładki. Obydwie części musiałem czyścić. Najgorsze jednak jest oprogramowanie Razer Synapse, które zawiesza się za każdym razem kiedy je podłączę do PC. Nie mogę nawet sprawdzić czy klawiatura się kręci, czy na ekranie coś jest. A nawet jak jestem podłączony do PC, to nie działa, nie mam jak sprawdzić czy klawiatura się kręci.",Negative
"To był pierwszy krem do twarzy, którego używała m. Jest tani, wydajny i dobrze natłuszcza skórę, co jest ogromną zaletą szczególnie zimą. Poza tym, krem jest nijaki. Nie polecam używania go latem i w ciepłe dni. Skóra po nim bardzo się świeci i jest bardzo tłusta. Krem ma swój zapach, za którym nie przepadam. Dla mnie jest on zbyt ciężki i za mocny jak na krem do twarzy. Moim zdaniem jest odpowiedni dla osób starszych, którym zależy na ochronie skóry przed mrozem. Z tego co pamiętam, to nie nadawał się pod makijaż, ponieważ wyglądało to brzydko i nienaturalnie. Polecam na mrozy.",Neutral
"To był pierwszy krem do twarzy, którego używała m. Jest tani, wydajny i dobrze natłuszcza skórę, co jest ogromną zaletą szczególnie zimą. Poza tym, krem jest nijaki. Nie polecam używania go latem i w ciepłe dni. Skóra po nim bardzo się świeci i jest bardzo tłusta. Krem ma swój zapach, za każdym razem kiedy go używam czuję ten sam słodki zapach. Polecam go jednak do stosowania w okresie zimowym, ponieważ po nim skóra jest bardzo przesuszona i sucha.",Neutral
"To był pierwszy krem do twarzy, którego używała m. Jest tani, wydajny i dobrze natłuszcza skórę, co jest ogromną zaletą szczególnie zimą. Poza tym, krem jest nijaki. Nie polecam używania go latem i w ciepłe dni. Skóra po nim bardzo się świeci i jest bardzo tłusta. Krem ma swój zapach, za którym nie przepadam. Ale może to po prostu cecha mojej skóry?",Neutral
"Bateria posiada jedynie ładny design. Wysokość baterii to ok 30 cm., przeciętna głębokość zlewozmywaka to ok 20cm. Woda wypływając z baterii i spadając z wysokości 1 / 2 metra powoduje, iż chcąc opłukać talerz lub umyć ręce bierzemy również prysznic ! Zachlapane są szafki i wszystko w około. Zadzwoniła m do handlowca firmy Blanco i poprosiła m o radę, ale podał jedynie telefon do serwisanta, który kazał przykręcić ciśnienie wody. Poza tym próbował tłumaczyć iż baterie są przystosowane do zlewozmywaków BLANCO i gdyby m kupiła zlew Blanco nie było by problemu. Sitko w zlewie Blanco jest tak ustawione, iż jak nakierujemy na nie wylewkę baterii to woda się nie rozchlapuje. Ale kto używając zlewozmywaka myśli o tym aby skierować wylewkę zawsze w stronę sitka ? ? ? ? ? Chyba ten kto nic w kuchni nie robi ! ! Tak więc przestrzegam przed wszystkimi bateriami tego typu firmy Blanco i nie tylko. Porażka i totalny niewypał !",Negative
"Bateria posiada jedynie ładny design. Wysokość baterii to ok 30 cm., przeciętna głębokość zlewozmywaka to ok 20cm. Woda wypływając z baterii i spadając z wysokości 1 / 2 metra powoduje, iż chcąc opłukać talerz lub umyć ręce bierzemy również prysznic ! Pojemność baterii wynosi 150l. Bateria jest podłączona do zmywarki. Posiada także funkcję podgrzewania. Dzięki temu w czasie przyrządzania potrawy nie mamy żadnych możliwości zagotowania wody. Korzystając z niej podgrzewamy tylko wybrane potrawy i nie wykorzystujemy zmywarki. Uwaga ! Kupując baterię musimy ją zarejestrować na stronie www.smile-me.pl oraz wysłać listem poleconym. W tym przypadku wysyłka trwa tylko 1 dzień robocze. Dodatkowo, bateria ma dodatkowo funkcję oszczędzania energii.",Negative
"Bateria posiada jedynie ładny design. Wysokość baterii to ok 30 cm., przeciętna głębokość zlewozmywaka to ok 20cm. Woda wypływając z baterii i spadając z wysokości 1 / 2 metra powoduje, iż chcąc opłukać talerz lub umyć ręce bierzemy również prysznic ! Woda gromadzi się w odpływie, który po chwili jest zamknięty. Dzięki temu nie musimy czekać na jej ponowne wypłynięcie i po myciu rąk znów jest pełna. Jest to bardzo wygodne rozwiązanie i może być stosowane przez każdego.",Negative
"Witam Długo się namyślał em przed zakupem przyzwoitego pistoletu i zdecydował em się na STEINELA 3002. Porażka na całej lini pierwsza próba pracy zagrzewa, podał klej i przestał działać. Wysyłka na serwis. Po wymianie systemu grzejnego pistolet puszczał klej bokami, kapał z podajnika i po pięciu minutach ponownie przestał działać. Wysyłka na serwis. Jak do tej pory mam go od dwóch miesięcy a popracował 5 minut. Wydaje mi się że pistolet za 100 powinien wytrzymać dłużej. Koszty dostawy na serwis i odbiór zbliżają się do ceny zakupu. Nie polecam tego produktu. Zapomniał em serwis sam był zaskoczony jakością tworzyw i brakiem jakiś plomb ( prawdopodobnie zmieniono wykonawcę produktu na producenta z Rumuni ) Steinel to już nie te same narzędzia co kiedyś. Proponuję poważnie się zastanowić przed zakupem. Pozdrawiam",Negative
"Witam Długo się namyślał em przed zakupem przyzwoitego pistoletu i zdecydował em się na STEINELA 3002. Porażka na całej lini pierwsza próba pracy zagrzewa, podał klej i przestał działać. Wysyłka na serwis. Po wymianie systemu grzejnego pistolet puszczał klej bokami, kapał z podajnika i po pięciu minutach ponownie przestał działać. Wysyłka na serwis. Jak do tej pory mam go od dwóch miesięcy a popracował 5 dni. Nie jest zły ale nie jest też wart swojej ceny.",Negative
"Witam Długo się namyślał em przed zakupem przyzwoitego pistoletu i zdecydował em się na STEINELA 3002. Porażka na całej lini pierwsza próba pracy zagrzewa, podał klej i przestał działać. Wysyłka na serwis. Po wymianie systemu grzejnego pistolet puszczał klej bokami, kapał z podajnika i po pięciu minutach ponownie przestał działać. Wysyłka na serwis. Jak do tej pory mam go od dwóch miesięcy a popracował 5 godzin. Po kolejnym odesłaniu do serwisu, naprawa jest wykonana. Jest on do wyrzucenia i nie nadaje się już do użytku, ale mam nadzieję że się nie rozleci.",Negative
"Szczerze to nie wiem, czemu aż tak bardzo polecany jest w drogeriach, przecież to żadne wow, miała m rozstępy takie w początkowej fazie, a używając tego olejku widzę jeszcze więcej rozstępów, które są głębsze i brzydsze, czyli nie wyglądają przyzwoicie. Poszła m do dermatologa i przepisała mi maść, która pomału naprawia błędy oleju. Moim zdaniem straciła m tylko pieniądze. Jedyne co jest plusem to to, że olejek bardzo nawilża skórę więc osoba, która ma skórę suchą zdecydowanie z niego powinna być zadowolona.",Neutral
